[	$(	[
gegen	APPR	gegen
mich	PRF	ich
vorbringen	VVFIN	vorbringen
–	ADJD	–
aber	ADV	aber
das	PDS	die
versteh	VVIMP	verstehen
'	$(	'
ich	PPER	ich
nicht	PTKNEG	nicht
.	$.	.
WIRT	NN	Wirt
.	$.	.
Wenn	KOUS	wenn
Sie	PPER	Sie
länger	ADJD	lang
beim	APPRART	bei
Theater	NN	Theater
sind	VAFIN	sein
,	$,	,
werden	VAFIN	werden
Sie	PPER	Sie
das	PDS	die
schon	ADV	schon
verstehen	VVINF	verstehen
.	$.	.
Scaevola	NE	Scaevola
und	KON	und
Jules	NE	Jules
treten	VVFIN	treten
ein	PTKVZ	ein
.	$.	.
SCAEVOLA	NE	SCAEVOLA
.	$.	.
Guten	ADJA	gut
Abend	NN	Abend
,	$,	,
Direktor	NN	Direktor
!	$.	!
WIRT	NN	Wirt
.	$.	.
Wirt	NN	Wirt
...	$.	...
Wie	KOKOM	wie
oft	ADV	oft
soll	VMFIN	sollen
ich	PPER	ich
dir	PRF	du
noch	ADV	noch
sagen	VVINF	sagen
,	$,	,
der	ART	die
ganze	ADJA	ganz
Spaß	NN	Spaß
geht	VVFIN	gehen
flöten	NN	Flöte
,	$,	,
wenn	KOUS	wenn
du	PPER	du
mich	PRF	ich
»	ADJA	»
Direktor	NN	Direktor
«	NN	«
nennst	VVFIN	nennen
.	$.	.
SCAEVOLA	NE	SCAEVOLA
.	$.	.
Was	PWS	was
immer	ADV	immer
du	PPER	du
seist	VAFIN	sein
,	$,	,
ich	PPER	ich
glaube	VVFIN	glauben
,	$,	,
wir	PPER	wir
werden	VAFIN	werden
heute	ADV	heute
nicht	PTKNEG	nicht
spielen	VVINF	spielen
.	$.	.
WIRT	NN	Wirt
.	$.	.
Warum	PWAV	warum
denn	ADV	denn
?	$.	?
SCAEVOLA	NE	SCAEVOLA
.	$.	.
Die	ART	die
Leute	NN	Leute
werden	VAFIN	werden
nicht	PTKNEG	nicht
in	APPR	in
der	ART	die
Laune	NN	Laune
sein	PPOSAT	sein
–	ADJA	–
–	NN	–
.	$.	.
Es	PPER	es
ist	VAFIN	sein
ein	ART	eine
Höllenlärm	NN	Höllenlärm
in	APPR	in
den	ART	die
Straßen	NN	Straße
,	$,	,
und	KON	und
insbesondere	ADV	insbesondere
vor	APPR	vor
der	ART	die
Bastille	NN	Bastille
schreien	VVFIN	schreien
sie	PPER	sie
wie	KOKOM	wie
die	ART	die
Besessenen	NN	Besessene
.	$.	.
WIRT	NN	Wirt
.	$.	.
Was	PWS	was
geht	VVFIN	gehen
das	PDS	die
uns	PPER	wir
an	PTKVZ	an
?	$.	?
Seit	APPR	seit
Monaten	NN	Monat
ist	VAFIN	sein
das	ART	die
Geschrei	NN	Geschrei
,	$,	,
und	KON	und
unser	PPOSAT	unser
Publikum	NN	Publikum
ist	VAFIN	sein
uns	PPER	wir
nicht	PTKNEG	nicht
ausgeblieben	VVPP	ausbleiben
.	$.	.
Es	PPER	es
amüsiert	VVFIN	amüsieren
sich	PRF	sich
wie	KOKOM	wie
früher	ADJD	früh
.	$.	.
SCAEVOLA	NE	SCAEVOLA
.	$.	.
Ja	PTKANT	ja
,	$,	,
es	PPER	es
hat	VAFIN	haben
die	ART	die
Lustigkeit	NN	Lustigkeit
von	APPR	von
Leuten	NN	Leute
,	$,	,
die	PRELS	die
nächstens	ADV	nächstens
gehenkt	VVPP	henken
werden	VAINF	werden
.	$.	.
WIRT	NN	Wirt
.	$.	.
Wenn	KOUS	wenn
ich	PPER	ich
's	PPER	es
nur	ADV	nur
erlebe	VVFIN	erleben
!	$.	!
SCAEVOLA	NE	SCAEVOLA
.	$.	.
Vorläufig	ADJD	vorläufig
gib	VVIMP	geben
uns	PRF	wir
was	PIS	was
zu	PTKZU	zu
trinken	VVINF	trinken
,	$,	,
damit	KOUS	damit
ich	PPER	ich
in	APPR	in
Stimmung	NN	Stimmung
komme	VVFIN	kommen
.	$.	.
Ich	PPER	ich
bin	VAFIN	sein
heut	VVFIN	heuen
durchaus	ADV	durchaus
nicht	PTKNEG	nicht
in	APPR	in
Stimmung	NN	Stimmung
.	$.	.
WIRT	NN	Wirt
.	$.	.
Das	PDS	die
passiert	VVFIN	passieren
dir	PRF	du
öfter	ADV	öfter
,	$,	,
mein	PPOSAT	mein
Lieber	NN	Liebe
.	$.	.
Ich	PPER	ich
muß	VMFIN	müssen
dir	PPER	du
sagen	VVINF	sagen
,	$,	,
daß	KOUS	dass
ich	PPER	ich
gestern	ADV	gestern
durchaus	ADV	durchaus
unzufrieden	ADJD	unzufrieden
mit	APPR	mit
dir	PPER	du
war	VAFIN	sein
.	$.	.
SCAEVOLA	NE	SCAEVOLA
.	$.	.
Wieso	PWAV	wieso
,	$,	,
wenn	KOUS	wenn
ich	PPER	ich
fragen	VVINF	fragen
darf	VMFIN	dürfen
?	$.	?
WIRT	NN	Wirt
.	$.	.
Die	ART	die
Geschichte	NN	Geschichte
von	APPR	von
dem	ART	die
Einbruch	NN	Einbruch
,	$,	,
die	PRELS	die
du	PPER	du
zum	APPRART	zu
Besten	NN	Beste
gegeben	VVPP	geben
hast	VAFIN	haben
,	$,	,
war	VAFIN	sein
einfach	ADJD	einfach
läppisch	ADJD	läppisch
.	$.	.
SCAEVOLA	NE	SCAEVOLA
.	$.	.
Läppisch	ADJD	läppisch
?	$.	?
WIRT	NN	Wirt
.	$.	.
Jawohl	ADV	jawohl
.	$.	.
Vollkommen	ADJD	vollkommen
unglaubwürdig	ADJD	unglaubwürdig
.	$.	.
Das	ART	die
Brüllen	NN	Brüllen
allein	ADV	allein
tut	VVFIN	tun
's	PPER	es
nicht	PTKNEG	nicht
.	$.	.
SCAEVOLA	NE	SCAEVOLA
.	$.	.
Ich	PPER	ich
habe	VAFIN	haben
nicht	PTKNEG	nicht
gebrüllt	VVPP	brüllen
.	$.	.
WIRT	NN	Wirt
.	$.	.
Du	PPER	du
brüllst	VVFIN	brüllst
ja	ADV	ja
immer	ADV	immer
.	$.	.
Es	PPER	es
wird	VAFIN	werden
wahrhaftig	ADJD	wahrhaftig
notwendig	ADJD	notwendig
werden	VAINF	werden
,	$,	,
daß	KOUS	dass
ich	PPER	ich
die	ART	die
Sachen	NN	Sache
mit	APPR	mit
euch	PPER	ihr
einstudiere	VVFIN	einstudiere
.	$.	.
Auf	APPR	auf
euere	ADJA	euere
Einfälle	NN	Einfall
kann	VMFIN	können
man	PIS	man
sich	PRF	sich
nicht	PTKNEG	nicht
verlassen	VVPP	verlassen
.	$.	.
Henri	NE	Henri
ist	VAFIN	sein
der	ART	die
einzige	ADJA	einzig
.	$.	.
SCAEVOLA	NE	SCAEVOLA
.	$.	.
Henri	NE	Henri
und	KON	und
immer	ADV	immer
Henri	NE	Henri
.	$.	.
Henri	NE	Henri
ist	VAFIN	sein
ein	ART	eine
Kulissenreißer	NN	Kulissenreißer
.	$.	.
Der	ART	die
Einbruch	NN	Einbruch
von	APPR	von
gestern	ADV	gestern
war	VAFIN	sein
ein	ART	eine
Meisterstück	NN	Meisterstück
.	$.	.
So	ADV	so
was	PIS	was
bringt	VVFIN	bringen
Henri	NE	Henri
sein	PPOSAT	sein
Lebtag	NN	Lebtag
nicht	PTKNEG	nicht
zusammen	PTKVZ	zusammen
.	$.	.
–	NN	–
Wenn	KOUS	wenn
ich	PPER	ich
dir	PRF	du
nicht	PTKNEG	nicht
genüge	VVFIN	genügen
,	$,	,
mein	PPOSAT	mein
Lieber	NN	Liebe
,	$,	,
so	ADV	so
geh	VVIMP	gehen
'	$(	'
ich	PPER	ich
einfach	ADJD	einfach
zu	APPR	zu
einem	ART	eine
ordentlichen	ADJA	ordentlich
Theater	NN	Theater
.	$.	.
Hier	ADV	hier
ist	VAFIN	sein
ja	ADV	ja
doch	ADV	doch
nur	ADV	nur
eine	ART	eine
Schmiere	NN	Schmiere
...	$.	...
Ah	ITJ	ah
...	$.	...
Bemerkt	VVFIN	bemerken
Grain	NN	Grain
.	$.	.
Wer	PWS	wer
ist	VAFIN	sein
denn	ADV	denn
das	PDS	die
?	$.	?
...	$.	...
Der	PDS	die
gehört	VVFIN	gehören
ja	ADV	ja
nicht	PTKNEG	nicht
zu	APPR	zu
uns	PPER	wir
?	$.	?
Hast	VAFIN	haben
du	PPER	du
vielleicht	ADV	vielleicht
einen	PIS	eine
neu	ADJD	neu
engagiert	VVPP	engagieren
?	$.	?
Was	PWS	was
hat	VAFIN	haben
der	ART	die
Kerl	NN	Kerl
für	APPR	für
Maske	NN	Maske
?	$.	?
WIRT	NN	Wirt
.	$.	.
Beruhige	VVFIN	beruhigen
dich	PPER	du
,	$,	,
es	PPER	es
ist	VAFIN	sein
kein	PIAT	keine
Schauspieler	NN	Schauspieler
von	APPR	von
Beruf	NN	Beruf
.	$.	.
Es	PPER	es
ist	VAFIN	sein
ein	ART	eine
wirklicher	ADJA	wirklich
Mörder	NN	Mörder
.	$.	.
SCAEVOLA	NE	SCAEVOLA
.	$.	.
Ach	ITJ	ach
so	ADV	so
...	$.	...
Geht	VVFIN	gehen
auf	APPR	auf
ihn	PPER	er
zu	PTKVZ	zu
.	$.	.
Sehr	ADV	sehr
erfreut	VVPP	erfreuen
,	$,	,
Sie	PPER	Sie
kennen	VVFIN	kennen
zu	PTKZU	zu
lernen	VVINF	lernen
.	$.	.
Scaevola	NE	Scaevola
ist	VAFIN	sein
mein	PPOSAT	mein
Name	NN	Name
.	$.	.
GRAIN	NN	Grain
.	$.	.
Ich	PPER	ich
heiße	VVFIN	heißen
Gram	NN	Gram
.	$.	.
Jules	NE	Jules
ist	VAFIN	sein
die	ART	die
ganze	ADJA	ganz
Zeit	NN	Zeit
in	APPR	in
der	ART	die
Schenke	NN	Schenke
herumgegangen	VVPP	herumgehen
,	$,	,
manchmal	ADV	manchmal
auch	ADV	auch
stehen	VVFIN	stehen
geblieben	VVPP	bleiben
,	$,	,
wie	KOUS	wie
ein	ART	eine
innerlich	ADJD	innerlich
Gequälter	ADJA	gequält
.	$.	.
WIRT	NN	Wirt
.	$.	.
Was	PWS	was
ist	VAFIN	sein
denn	ADV	denn
mit	APPR	mit
dir	PPER	du
,	$,	,
Jules	NE	Jules
?	$.	?
JULES	NE	Jules
.	$.	.
Ich	PPER	ich
memoriere	VVFIN	memoriere
.	$.	.
WIRT	NN	Wirt
.	$.	.
Was	PWS	was
denn	ADV	denn
?	$.	?
JULES	NE	Jules
.	$.	.
Gewissensbisse	NN	Gewissensbiss
.	$.	.
Ich	PPER	ich
mache	VVFIN	machen
heute	ADV	heute
einen	PIS	eine
,	$,	,
der	ART	die
Gewissensbisse	NN	Gewissensbiss
hat	VAFIN	haben
.	$.	.
Sieh	VVIMP	sehen
mich	PRF	ich
an	PTKVZ	an
.	$.	.
Was	PWS	was
sagst	VVFIN	sagen
du	PPER	du
zu	APPR	zu
der	ART	die
Falte	NN	Falte
hier	ADV	hier
auf	APPR	auf
der	ART	die
Stirn	NN	Stirn
?	$.	?
Seh	NE	seh
'	$(	'
ich	PPER	ich
nicht	PTKNEG	nicht
aus	PTKVZ	aus
,	$,	,
als	KOKOM	als
wenn	KOUS	wenn
alle	PIAT	alle
Furien	NN	Furie
der	ART	die
Hölle	NN	Hölle
...	$.	...
Geht	VVFIN	gehen
auf	PTKVZ	auf
und	KON	und
ab	ADV	ab
.	$.	.
SCAEVOLA	NE	SCAEVOLA
brüllt	VVFIN	brüllen
.	$.	.
Wein	NN	Wein
–	ADJA	–
Wein	NN	Wein
her	PTKVZ	her
!	$.	!
WIRT	NN	Wirt
.	$.	.
Beruhige	VVFIN	beruhigen
dich	PPER	du
...	$.	...
es	PPER	es
ist	VAFIN	sein
ja	ADV	ja
noch	ADV	noch
kein	PIAT	keine
Publikum	NN	Publikum
da	PTKVZ	da
.	$.	.
Henrie	NE	Henrie
und	KON	und
Leocadie	NE	Leocadie
kommen	VVINF	kommen
.	$.	.
HENRI	NE	Henri
.	$.	.
Guten	ADJA	gut
Abend	NN	Abend
!	$.	!
Er	PPER	er
begrüßt	VVFIN	begrüßen
die	ART	die
Hintensitzenden	NN	Hintensitzenden
mit	APPR	mit
einer	ART	eine
leichten	ADJA	leicht
Handbewegung	NN	Handbewegung
.	$.	.
Guten	ADJA	gut
Abend	NN	Abend
,	$,	,
meine	PPOSAT	mein
Herren	NN	Herr
!	$.	!
WIRT	NN	Wirt
.	$.	.
Guten	ADJA	gut
Abend	NN	Abend
,	$,	,
Henri	NE	Henri
!	$.	!
Was	PWS	was
seh	FM	seh
'	$(	'
ich	PPER	ich
!	$.	!
Mit	APPR	mit
Léocadie	NE	Léocadie
!	$.	!
GRAIN	NN	Grain
hat	VAFIN	haben
Léocadie	NE	Léocadie
aufmerksam	ADJD	aufmerksam
betrachtet	VVPP	betrachten
;	$.	;
zu	APPR	zu
Scaevola	NE	Scaevola
.	$.	.
Die	ART	die
kenn	VVIMP	kennen
'	$(	'
ich	PPER	ich
ja	ADV	ja
...	$.	...
Spricht	VVFIN	sprechen
leise	ADJD	leise
mit	APPR	mit
den	ART	die
anderen	PIS	andere
.	$.	.
LEOCADIE	NE	LEOCADIE
.	$.	.
Ja	PTKANT	ja
,	$,	,
mein	PPOSAT	mein
lieber	ADJA	lieb
Prospère	NN	Prospère
,	$,	,
ich	PPER	ich
bin	VAFIN	sein
's	PPER	es
!	$.	!
WIRT	NN	Wirt
.	$.	.
Ein	ART	eine
Jahr	NN	Jahr
lang	ADJD	lang
hab	VAIMP	haben
'	$(	'
ich	PPER	ich
dich	PPER	du
nicht	PTKNEG	nicht
gesehen	VVPP	sehen
.	$.	.
Laß	VVIMP	lassen
dich	PPER	du
begrüßen	VVFIN	begrüßen
.	$.	.
Er	PPER	er
will	VMFIN	wollen
sie	PPER	sie
küssen	VVINF	küssen
.	$.	.
HENRI	NE	Henri
.	$.	.
Laß	VVIMP	lassen
das	PDS	die
!	$.	!
–	NN	–
Sein	PPOSAT	sein
Blick	NN	Blick
ruht	VVFIN	ruhen
öfters	ADV	öfters
auf	APPR	auf
Léocadie	NE	Léocadie
mit	APPR	mit
Stolz	NN	Stolz
,	$,	,
Leidenschaft	NN	Leidenschaft
,	$,	,
aber	ADV	aber
auch	ADV	auch
mit	APPR	mit
einer	ART	eine
gewissen	ADJA	gewiss
Angst	NN	Angst
.	$.	.
WIRT	NN	Wirt
.	$.	.
Aber	KON	aber
Henri	NE	Henri
...	$.	...
Alte	ADJA	alt
Kollegen	NN	Kollege
!	$.	!
...	$.	...
Dein	PPOSAT	dein
einstiger	ADJA	einstig
Direktor	NN	Direktor
,	$,	,
Léocadie	NN	Léocadie
!	$.	!
LEOCADIE	NE	LEOCADIE
.	$.	.
Wo	PWAV	wo
ist	VAFIN	sein
die	ART	die
Zeit	NN	Zeit
,	$,	,
Prospère	NN	Prospère
!	$.	!
...	$.	...
WIRT	NN	Wirt
.	$.	.
Was	PWS	was
seufzest	VVFIN	seufzest
du	PPER	du
!	$.	!
Wenn	KOUS	wenn
eine	PIS	eine
ihren	PPOSAT	ihr
Weg	NN	Weg
gemacht	VVPP	machen
hat	VAFIN	haben
,	$,	,
so	ADV	so
bist	VAFIN	sein
du	PPER	du
's	PPER	es
!	$.	!
Freilich	ADV	freilich
ein	ART	eine
schönes	ADJA	schön
junges	ADJA	jung
Weib	NN	Weib
hat	VAFIN	haben
's	PPER	es
immer	ADV	immer
leichter	ADJD	leicht
als	KOKOM	als
wir	PPER	wir
.	$.	.
HENRI	NN	HENRI
wütend	ADJD	wütend
.	$.	.
Laß	VVIMP	lassen
das	PDS	die
.	$.	.
WIRT	NN	Wirt
.	$.	.
Was	PWS	was
schreist	VVFIN	schreien
du	PPER	du
denn	ADV	denn
immer	ADV	immer
so	ADV	so
mit	APPR	mit
mir	PPER	ich
?	$.	?
Weil	KOUS	weil
du	PPER	du
wieder	ADV	wieder
einmal	ADV	einmal
mit	APPR	mit
ihr	PPOSAT	ihr
beisammen	ADV	beisammen
bist	VAFIN	sein
?	$.	?
HENRI	NE	Henri
.	$.	.
Schweig	VVIMP	schweigen
!	$.	!
–	NN	–
Sie	PPER	Sie
ist	VAFIN	sein
seit	APPR	seit
gestern	ADV	gestern
meine	PPOSAT	mein
Frau	NN	Frau
.	$.	.
WIRT	NN	Wirt
.	$.	.
Deine	PPOSAT	dein
...	$.	...
?	$.	?
Zu	APPR	zu
Léocadie	NE	Léocadie
.	$.	.
Macht	VVFIN	machen
er	PPER	er
einen	ART	eine
Spaß	NN	Spaß
?	$.	?
LEOCADIE	NE	LEOCADIE
.	$.	.
Er	PPER	er
hat	VAFIN	haben
mich	PRF	ich
wirklich	ADJD	wirklich
geheiratet	VVPP	heiraten
.	$.	.
Ja	PTKANT	ja
.	$.	.
–	ADJA	–
WIRT	NN	Wirt
.	$.	.
So	ADV	so
gratulier	NN	gratulier
'	$(	'
ich	PPER	ich
.	$.	.
Na	ITJ	na
...	$.	...
Scaevola	NE	Scaevola
,	$,	,
Jules	NE	Jules
–	NN	–
Henri	NE	Henri
hat	VAFIN	haben
geheiratet	VVPP	heiraten
.	$.	.
SCAEVOLA	NE	SCAEVOLA
kommt	VVFIN	kommen
nach	APPR	nach
vorn	ADV	vorn
.	$.	.
Meinen	PPOSAT	mein
Glückwunsch	NN	Glückwunsch
!	$.	!
Zwinkert	VVFIN	zwinkern
Léocadie	NE	Léocadie
zu	PTKVZ	zu
.	$.	.
JULES	NE	Jules
drückt	VVFIN	drücken
gleichfalls	ADV	gleichfalls
beiden	PIAT	beide
die	ART	die
Hand	NN	Hand
.	$.	.
GRAIN	NN	Grain
zum	APPRART	zu
Wirt	NN	Wirt
.	$.	.
Ah	ITJ	ah
,	$,	,
wie	KOKOM	wie
sonderbar	ADJD	sonderbar
–	ADJD	–
diese	PDAT	dies
Frau	NN	Frau
hab	VAIMP	haben
'	$(	'
ich	PPER	ich
gesehn	VVFIN	gesehn
...	$.	...
ein	ART	eine
paar	PIAT	paar
Minuten	NN	Minute
,	$,	,
nachdem	KOUS	nachdem
ich	PPER	ich
wieder	ADV	wieder
frei	ADJD	frei
war	VAFIN	sein
.	$.	.
WIRT	NN	Wirt
.	$.	.
Wieso	PWAV	wieso
?	$.	?
GRAIN	NN	Grain
.	$.	.
Es	PPER	es
war	VAFIN	sein
die	ART	die
erste	ADJA	erst
schöne	ADJA	schön
Frau	NN	Frau
,	$,	,
die	PRELS	die
ich	PPER	ich
nach	APPR	nach
zwei	CARD	zwei
Jahren	NN	Jahr
gesehen	VVPP	sehen
habe	VAFIN	haben
.	$.	.
Ich	PPER	ich
war	VAFIN	sein
sehr	ADV	sehr
bewegt	VVFIN	bewegen
.	$.	.
Aber	KON	aber
es	PPER	es
war	VAFIN	sein
ein	ART	eine
anderer	PIAT	andere
Herr	NN	Herr
,	$,	,
mit	APPR	mit
dem	ART	die
–	NN	–
Spricht	VVFIN	sprechen
weiter	ADV	weiter
mit	APPR	mit
dem	ART	die
Wirt	NN	Wirt
.	$.	.
HENRI	NE	Henri
in	APPR	in
einem	ART	eine
hochgestimmten	ADJA	hochgestimmt
Ton	NN	Ton
,	$,	,
wie	KOKOM	wie
begeistert	ADJD	begeistert
,	$,	,
aber	ADV	aber
nicht	PTKNEG	nicht
deklamatorisch	ADJD	deklamatorisch
.	$.	.
Léocadie	NE	Léocadie
,	$,	,
meine	PPOSAT	mein
Geliebte	NN	Geliebte
,	$,	,
mein	PPOSAT	mein
Weib	NN	Weib
!	$.	!
...	$.	...
Nun	ADV	nun
ist	VAFIN	sein
alles	PIS	alle
vorbei	ADV	vorbei
,	$,	,
was	PRELS	was
einmal	ADV	einmal
war	VAFIN	sein
.	$.	.
In	APPR	in
einem	ART	eine
solchen	PIAT	solche
Augenblick	NN	Augenblick
löscht	VVFIN	löschen
vieles	PIS	viele
aus	PTKVZ	aus
.	$.	.
Scaevola	NE	Scaevola
und	KON	und
Jules	NE	Jules
sind	VAFIN	sein
nach	APPR	nach
hinten	ADV	hinten
gegangen	VVPP	gehen
,	$,	,
Wirt	NN	Wirt
wieder	ADV	wieder
vorn	ADV	vorn
.	$.	.
WIRT	NN	Wirt
.	$.	.
Was	PWS	was
für	APPR	für
ein	ART	eine
Augenblick	NN	Augenblick
?	$.	?
HENRI	NE	Henri
.	$.	.
Nun	ADV	nun
sind	VAFIN	sein
wir	PPER	wir
durch	APPR	durch
ein	ART	eine
heiliges	ADJA	heilig
Sakrament	NN	Sakrament
vereinigt	VVPP	vereinigen
.	$.	.
Das	PDS	die
ist	VAFIN	sein
mehr	ADV	mehr
als	KOKOM	als
menschliche	ADJA	menschlich
Schwüre	NN	Schwur
sind	VAFIN	sein
.	$.	.
Jetzt	ADV	jetzt
ist	VAFIN	sein
Gott	NN	Gott
über	APPR	über
uns	PPER	wir
,	$,	,
man	PIS	man
darf	VMFIN	dürfen
alles	PIS	alle
vergessen	VVINF	vergessen
,	$,	,
was	PRELS	was
vorher	ADV	vorher
geschehen	VVPP	geschehen
ist	VAFIN	sein
.	$.	.
Léocadie	NE	Léocadie
,	$,	,
eine	ART	eine
neue	ADJA	neu
Zeit	NN	Zeit
bricht	VVFIN	brechen
an	PTKVZ	an
.	$.	.
Léocadie	NN	Léocadie
,	$,	,
alles	PIS	alle
wird	VAFIN	werden
heilig	ADJD	heilig
,	$,	,
unsere	PPOSAT	unser
Küsse	NN	Kuss
,	$,	,
so	ADV	so
wild	ADJD	wild
sie	PPER	sie
sein	VAINF	sein
mögen	VMFIN	mögen
,	$,	,
sind	VAFIN	sein
von	APPR	von
nun	ADV	nun
an	APZR	an
heilig	ADJD	heilig
.	$.	.
Léocadie	NE	Léocadie
,	$,	,
meine	PPOSAT	mein
Geliebte	NN	Geliebte
,	$,	,
mein	PPOSAT	mein
Weib	NN	Weib
!	$.	!
...	$.	...
Er	PPER	er
betrachtet	VVFIN	betrachten
sie	PPER	sie
mit	APPR	mit
einem	ART	eine
glühenden	ADJA	glühend
Blick	NN	Blick
.	$.	.
Hat	VAFIN	haben
sie	PPER	sie
nicht	PTKNEG	nicht
einen	ART	eine
anderen	PIAT	andere
Blick	NN	Blick
,	$,	,
Prospère	NN	Prospère
,	$,	,
als	KOUS	als
du	PPER	du
ihn	PPER	er
früher	ADV	früher
an	APPR	an
ihr	PPER	ihr
kanntest	VVFIN	kennen
?	$.	?
Ist	VAFIN	sein
ihre	PPOSAT	ihr
Stirn	NN	Stirn
nicht	PTKNEG	nicht
rein	PTKVZ	rein
?	$.	?
Was	PWS	was
war	VAFIN	sein
,	$,	,
ist	VAFIN	sein
ausgelöscht	VVPP	auslöschen
.	$.	.
Nicht	PTKNEG	nicht
wahr	ADJD	wahr
,	$,	,
Léocadie	NN	Léocadie
?	$.	?
LEOCADIE	NE	LEOCADIE
.	$.	.
Gewiß	ADJD	gewiss
,	$,	,
Henri	NE	Henri
.	$.	.
HENRI	NE	Henri
.	$.	.
Und	KON	und
alles	PIS	alle
ist	VAFIN	sein
gut	ADJD	gut
.	$.	.
Morgen	ADV	morgen
verlassen	VVFIN	verlassen
wir	PPER	wir
Paris	NE	Paris
,	$,	,
Léocadie	NE	Léocadie
tritt	VVFIN	treten
heute	ADV	heute
zum	APPRART	zu
letzten	ADJA	letzt
Male	NN	Mal
in	APPR	in
der	ART	die
Porte	NN	Port
St	NE	St
.	$.	.
Martin	NE	Martin
auf	PTKVZ	auf
,	$,	,
und	KON	und
ich	PPER	ich
spiele	VVFIN	spielen
heute	ADV	heute
das	ART	die
letzte	ADJA	letzt
Mal	NN	Mal
bei	APPR	bei
dir	PRF	du
.	$.	.
WIRT	NN	Wirt
betroffen	VVPP	betreffen
.	$.	.
Bist	VAFIN	sein
du	PPER	du
bei	APPR	bei
Trost	NN	Trost
,	$,	,
Henri	NE	Henri
?	$.	?
–	NN	–
Du	PPER	du
willst	VMFIN	wollen
mich	PPER	ich
verlassen	VVINF	verlassen
?	$.	?
Und	KON	und
dem	ART	die
Direktor	NN	Direktor
der	ART	die
Porte	NN	Port
St	NE	St
.	$.	.
Martin	NE	Martin
wird	VAFIN	werden
's	PPER	es
doch	ADV	doch
nicht	PTKNEG	nicht
einfallen	VVINF	einfallen
,	$,	,
Léocadie	NN	Léocadie
ziehen	VVINF	ziehen
zu	PTKZU	zu
lassen	VVINF	lassen
?	$.	?
Sie	PPER	Sie
macht	VVFIN	machen
ja	ADV	ja
das	ART	die
Glück	NN	Glück
seines	PPOSAT	sein
Hauses	NN	Haus
.	$.	.
Die	ART	die
jungen	ADJA	jung
Herren	NN	Herr
strömen	VVFIN	strömen
ja	ADV	ja
hin	PTKVZ	hin
,	$,	,
wie	KOUS	wie
man	PIS	man
sagt	VVFIN	sagen
.	$.	.
HENRI	NE	Henri
.	$.	.
Schweig	VVIMP	schweigen
.	$.	.
Léocadie	NE	Léocadie
wird	VAFIN	werden
mit	APPR	mit
mir	PPER	ich
gehen	VVINF	gehen
.	$.	.
Sie	PPER	Sie
wird	VAFIN	werden
mich	PRF	ich
nie	ADV	nie
verlassen	VVPP	verlassen
.	$.	.
Sag	VVIMP	sagen
'	$(	'
mir	PPER	ich
,	$,	,
daß	KOUS	dass
du	PPER	du
mich	PRF	ich
nie	ADV	nie
verlassen	VVPP	verlassen
wirst	VAFIN	werden
,	$,	,
Léocadie	NN	Léocadie
.	$.	.
Brutal	ADJD	brutal
.	$.	.
Sag	VVIMP	sagen
's	PPER	es
mir	PPER	ich
!	$.	!
LEOCADIE	NE	LEOCADIE
.	$.	.
Ich	PPER	ich
werde	VAFIN	werden
dich	PPER	du
nie	ADV	nie
verlassen	VVPP	verlassen
!	$.	!
HENRI	NE	Henri
.	$.	.
Tätest	VVFIN	tun
du	PPER	du
's	PPER	es
,	$,	,
ich	PPER	ich
würde	VAFIN	werden
dich	PPER	du
...	$.	...
Pause	NN	Pause
.	$.	.
Ich	PPER	ich
habe	VAFIN	haben
dieses	PDAT	dies
Leben	NN	Leben
satt	ADJD	satt
.	$.	.
Ich	PPER	ich
will	VMFIN	wollen
Ruhe	NN	Ruhe
,	$,	,
Ruhe	NN	Ruhe
will	VMFIN	wollen
ich	PPER	ich
haben	VAINF	haben
.	$.	.
WIRT	NN	Wirt
.	$.	.
Aber	KON	aber
was	PWS	was
willst	VMFIN	wollen
du	PPER	du
denn	ADV	denn
tun	VVINF	tun
,	$,	,
Henri	NE	Henri
?	$.	?
Es	PPER	es
ist	VAFIN	sein
ja	ADV	ja
lächerlich	ADJD	lächerlich
.	$.	.
Ich	PPER	ich
will	VMFIN	wollen
dir	PRF	du
einen	ART	eine
Vorschlag	NN	Vorschlag
machen	VVINF	machen
.	$.	.
Nimm	VVIMP	nehmen
Léocadie	NE	Léocadie
meinethalben	ADV	meinethalben
von	APPR	von
der	ART	die
Porte	NN	Port
St	NE	St
.	$.	.
Martin	NE	Martin
fort	ADV	fort
–	ADJA	–
aber	KON	aber
sie	PPER	sie
soll	VMFIN	sollen
hier	ADV	hier
,	$,	,
bei	APPR	bei
mir	PRF	ich
bleiben	VVINF	bleiben
.	$.	.
Ich	PPER	ich
engagiere	VVFIN	engagieren
sie	PPER	sie
.	$.	.
Es	PPER	es
fehlt	VVFIN	fehlen
mir	PPER	ich
sowieso	ADV	sowieso
an	APPR	an
talentierten	ADJA	talentiert
Frauenspersonen	NN	Frauenspersonen
.	$.	.
HENRI	NE	Henri
.	$.	.
Mein	PPOSAT	mein
Entschluß	NN	Entschluss
ist	VAFIN	sein
gefaßt	VVPP	fassen
,	$,	,
Prospère	NN	Prospère
.	$.	.
Wir	PPER	wir
verlassen	VVFIN	verlassen
die	ART	die
Stadt	NN	Stadt
.	$.	.
Wir	PPER	wir
gehen	VVFIN	gehen
aufs	APPRART	aufs
Land	NN	Land
hinaus	PTKVZ	hinaus
.	$.	.
WIRT	NN	Wirt
