Personen	NN	Person
:	$.	:
wer	PWS	wer
is	NE	is
Schuld	NN	Schuld
an	APPR	an
deiner	PPOSAT	dein
armen	ADJA	arm
Seelverderbnus	NN	Seelverderbnus
?	$.	?
Grillhofer	NE	Grillhofer
,	$,	,
Schwoger	NE	Schwoger
,	$,	,
nöt	VVFIN	nöt
um	APPR	um
a	FM	a
Million	NN	Million
möcht	VVFIN	möcht
ich	PPER	ich
da	ADV	da
an	APPR	an
deiner	PPOSAT	dein
Stell	VVIMP	stellen
unbußfertiger	ADJD	unbußfertiger
vor	APPR	vor
Gottes	NN	Gott
Thron	NN	Thron
stehn	VVFIN	stehn
,	$,	,
nöt	VVFIN	nöt
um	APPR	um
a	FM	a
Million	NN	Million
!	$.	!
GRILLHOFER	NE	GRILLHOFER
.	$.	.
Hätt	VVIMP	Hätt
ihr	PPER	ihr
doch	ADV	doch
nachfragn	VVFIN	nachfragn
solln	NE	Solln
!	$.	!
DUSTERER	NN	DUSTERER
.	$.	.
No	NE	<UNKNOWN>
wohl	ADV	wohl
–	NN	–
no	NE	no
wohl	ADV	wohl
!	$.	!
Aber	KON	aber
hitzt	ADJA	hitzt
is	NE	is
's	PPER	es
z	ADJA	z
'	$(	'
spat	ADJA	spat
,	$,	,
gschehn	ADJA	gschehn
is	NE	is
gschehn	VVFIN	gschehn
.	$.	.
Ich	PPER	ich
wollt	VMFIN	wollen
dir	PPER	du
's	PPER	es
ehnder	ADJA	ehnder
net	ADJA	net
sagn	NN	sagn
,	$,	,
aber	ADV	aber
heunt	ADJD	heunt
nacht	PTKVZ	nacht
hat	VAFIN	haben
mir	PPER	ich
wieder	ADV	wieder
von	APPR	von
ihr	PPER	ihr
traumt	VVFIN	traumt
,	$,	,
wie	KOKOM	wie
s	NN	s
'	$(	'
da	ADV	da
gsessen	ADJA	gsessen
is	NE	is
in	APPR	in
ewign	ADJA	ewign
Feuer	NN	Feuer
,	$,	,
rundum	ADV	rundum
es	PPER	es
höllische	ADJA	höllisch
Glast	NN	Glast
!	$.	!
O	NN	O
Jesses	NN	Jesses
,	$,	,
es	PPER	es
war	VAFIN	sein
schreckbar	ADJD	schreckbar
!	$.	!
Heunt	ADJA	Heunt
fruh	NN	fruh
hab	VAIMP	haben
ich	PPER	ich
glei	VVFIN	glei
zu	APPR	zu
meiner	PPOSAT	mein
Alten	NN	Alte
gsagt	VVFIN	gsagt
:	$.	:
für	APPR	für
dö	NE	dö
zwei	CARD	zwei
armen	ADJA	arm
Seelen	NN	Seele
muß	VMFIN	müssen
was	PIS	was
gschehn	VVINF	gschehn
.	$.	.
GRILLHOFER	NE	GRILLHOFER
.	$.	.
Hast	VAFIN	haben
recht	ADJD	recht
,	$,	,
dumm	ADJD	dumm
is	NE	is
schon	ADV	schon
,	$,	,
aber	KON	aber
hast	VAFIN	haben
recht	ADJD	recht
.	$.	.
No	NE	<UNKNOWN>
hilft	VVFIN	helfen
nix	PIS	nix
als	KOKOM	als
fleißig	ADJD	fleißig
fürbitten	VVFIN	fürbitten
.	$.	.
Am	APPRART	an
End	NE	end
hast	VAFIN	haben
doch	ADV	doch
schlecht	ADJD	schlecht
gsehn	ADJA	gsehn
–	NN	–
na	ITJ	na
ja	PTKANT	ja
–	ADJA	–
na	ITJ	na
ja	ADV	ja
–	ADJD	–
,	$,	,
im	APPRART	in
Feuer	NN	Feuer
und	KON	und
Rauchen	NN	Rauchen
verlassen	VVFIN	verlassen
einm	NE	einm
ja	ADV	ja
leicht	ADJD	leicht
die	ART	die
Augen	NN	Auge
,	$,	,
wird	VAFIN	werden
am	APPRART	an
End	NE	end
gar	ADV	gar
net	ADJA	net
dö	NE	dö
Höll	NN	Höll
gwesen	VVPP	gwesen
sein	VAINF	sein
,	$,	,
sundren	VVFIN	sundren
nur	ADV	nur
'	$(	'
s	NN	s
Fegfeuer	NN	Fegfeuer
,	$,	,
wo	PWAV	wo
die	ART	die
Magdalen	NE	Magdalen
hast	VAFIN	haben
sitzen	VVINF	sitzen
gsehn	VVFIN	gsehn
?	$.	?
DUSTERER	NN	DUSTERER
.	$.	.
Beschwörn	NN	Beschwörn
kunnt	VVFIN	kunnt
ich	PPER	ich
's	PPER	es
net	ADJD	net
,	$,	,
daß	KOUS	dass
's	PPER	es
die	ART	die
Höll	NN	Höll
war	VAFIN	sein
!	$.	!
GRILLHOFER	NE	GRILLHOFER
.	$.	.
No	NE	<UNKNOWN>
,	$,	,
so	ADV	so
gebn	VVFIN	gebn
wir	PPER	wir
's	PPER	es
halt	ADV	halt
an	PTKVZ	an
,	$,	,
wär	VVFIN	wär
mir	PPER	ich
lieb	PTKVZ	lieb
,	$,	,
wann	PWAV	wann
's	PPER	es
dere	ADV	dere
armen	ADJA	arm
Seel	ADJA	Seel
a	FM	a
zguten	NN	zguten
kam	VVFIN	kommen
!	$.	!
Wann	PWAV	wann
mer	VVFIN	mer
wieder	ADV	wieder
a	FM	a
bissel	NE	bissel
besser	ADJD	gut
is	NE	is
,	$,	,
fahrn	VVFIN	fahrn
mer	ADJD	mer
nach	APPR	nach
der	ART	die
Kreisstadt	NN	Kreisstadt
,	$,	,
und	KON	und
da	KOUS	da
mach	VVIMP	machen
mir	PPER	ich
's	PPER	es
halt	ADV	halt
richtig	ADJD	richtig
–	ADJD	–
ja	ADV	ja
–	ADJD	–
ja	ADV	ja
–	ADJD	–
du	PPER	du
ziehst	VVFIN	zeihen|ziehen
aufn	NE	aufn
Hof	NN	Hof
samt	APPR	samt
deine	PPOSAT	dein
Leut	NN	Leute
,	$,	,
a	FM	a
kleine	ADJA	klein
Probzeit	NN	Probzeit
,	$,	,
und	KON	und
ich	PPER	ich
verschreib	VVFIN	verschreib
dir	PRF	du
'	$(	'
n	VVFIN	n
,	$,	,
aber	ADV	aber
,	$,	,
daß	KOUS	dass
nichts	PIS	nichts
verabsaumt	VVPP	verabsaumt
wird	VAFIN	werden
!	$.	!
DUSTERER	NN	DUSTERER
.	$.	.
No	FM	no
nix	PIS	nix
,	$,	,
gar	ADV	gar
nix	PIS	nix
,	$,	,
kannst	VMFIN	können
dich	PPER	du
verlassen	VVPP	verlassen
.	$.	.
No	FM	no
schau	VVIMP	schauen
,	$,	,
selb	ADJD	selb
gfreut	VVFIN	gfreut
mich	PRF	ich
,	$,	,
deintwegn	NN	deintwegn
,	$,	,
Schwoger	NN	Schwoger
,	$,	,
deintwegn	NN	deintwegn
!	$.	!
Meiner	PPOSAT	mein
Seel	NN	Seel
!	$.	!
Abgsehn	NN	Abgsehn
,	$,	,
daß	KOUS	dass
'	$(	'
s	NN	s
gute	ADJA	gut
Werk	NN	Werk
a	FM	a
a	FM	a
Staffel	NN	Staffel
in	APPR	in
Himmel	NN	Himmel
is	NE	is
.	$.	.
Aber	KON	aber
deintwegn	ADV	deintwegn
schon	ADV	schon
gar	ADV	gar
.	$.	.
Hitzt	ADJD	Hitzt
wirst	VAFIN	werden
schon	ADV	schon
Herr	NN	Herr
werdn	NE	werdn
über	APPR	über
den	ART	die
sakrischen	ADJA	sakrischen
Gwissenswurm	NN	Gwissenswurm
,	$,	,
verlaß	VVIMP	verlassen
dich	PPER	du
drauf	PAV	drauf
,	$,	,
es	PPER	es
is	NE	is
net	ADJD	net
der	ART	die
erste	ADJA	erst
,	$,	,
den	PRELS	die
ich	PPER	ich
ausm	NE	ausm
Nest	NN	Nest
nimm	VVIMP	nehmen
!	$.	!
–	ADJA	–
Ja	NN	Ja
–	ADJD	–
ja	ADV	ja
,	$,	,
kannst	VMFIN	können
dich	PPER	du
verlassen	VVPP	verlassen
!	$.	!
Was	PWS	was
ich	PPER	ich
sagen	VVINF	sagen
wollt	VMFIN	wollen
:	$.	:
wann	PWAV	wann
geht	VVFIN	gehen
's	PPER	es
nach	APPR	nach
der	ART	die
Kreisstadt	NN	Kreisstadt
–	ADJA	–
wann	PWAV	wann
dir	PRF	du
leichter	ADJD	leicht
is	NE	is
?	$.	?
Sixt	NE	Sixt
,	$,	,
Grillhofer	NE	Grillhofer
,	$,	,
sixt	ADJD	sixt
,	$,	,
schau	VVIMP	schauen
,	$,	,
Schwoger	NN	Schwoger
,	$,	,
hitzt	ADJD	hitzt
laß	ADJD	laß
ich	PPER	ich
dir	PRF	du
a	FM	a
'	$(	'
n	ADJA	n
Bader	NE	Bader
holn	NE	holn
,	$,	,
ja	ADV	ja
,	$,	,
ja	ADV	ja
,	$,	,
man	PIS	man
derf	VVFIN	derf
nix	PIS	nix
außer	APPR	außer
acht	CARD	acht
lassen	VVINF	lassen
,	$,	,
und	KON	und
die	ART	die
Kräuter	NN	Kraut
habn	NE	habn
ja	ADV	ja
ihnere	ADV	ihnere
Heilsamkeit	NN	Heilsamkeit
a	FM	a
vom	APPRART	von
lieben	ADJA	lieb
Gott	NN	Gott
.	$.	.
Ja	PTKANT	ja
,	$,	,
ja	ADV	ja
,	$,	,
weißt	VVFIN	weißen
,	$,	,
hitzt	ADJA	hitzt
is	NE	is
was	PIAT	was
anderscht	ADJA	anderscht
,	$,	,
früher	ADV	früher
wär	ADJD	wär
der	ART	die
Bader	NN	Bader
zu	APPR	zu
nix	PIS	nix
net	ADJD	net
nutz	ADV	nutz
gwesen	VVPP	gwesen
,	$,	,
aber	ADV	aber
hitzten	ADJA	hitzten
habn	NE	habn
wir	PPER	wir
zum	APPRART	zu
Anfang	NN	Anfang
'	$(	'
n	ADJA	n
Wurm	NN	Wurm
'	$(	'
s	NN	s
Zappeln	NN	Zappeln
glegt	VVFIN	glegt
,	$,	,
dös	VVIMP	dösen
is	NE	is
'	$(	'
s	NN	s
erste	ADJA	erst
!	$.	!
Wann	PWAV	wann
dös	VVIMP	dösen
vorbei	ADV	vorbei
is	NE	is
,	$,	,
kann	VMFIN	können
a	FM	a
der	ART	die
Bader	NN	Bader
wieder	ADV	wieder
was	PIS	was
richten	VVINF	richten
.	$.	.
Mein	PPOSAT	mein
Seel	ADJA	Seel
,	$,	,
heunt	ADJA	heunt
gfreut	VVFIN	gfreut
mich	PRF	ich
mein	PPOSAT	mein
Lebn	NN	Lebn
!	$.	!
Ist	VAFIN	sein
aufgestanden	VVPP	aufstehen
und	KON	und
tätschelt	VVFIN	tätscheln
den	ART	die
Grillhofer	NE	Grillhofer
zärtlich	ADJD	zärtlich
in	APPR	in
den	ART	die
Rücken	NN	Rücken
.	$.	.
Weil	KOUS	weil
ich	PPER	ich
so	ADV	so
ein	ART	eine
Schwagern	NN	Schwager
hab	VAIMP	haben
!	$.	!
Ja	ADV	ja
ja	ADV	ja
.	$.	.
Na	ITJ	na
,	$,	,
die	PRELS	die
Freud	NE	Freud
,	$,	,
so	ADV	so
a	FM	a
bußfertige	ADJA	bußfertig
Seel	ADJA	Seel
z	NN	Z
'	$(	'
finden	VVFIN	finden
bei	APPR	bei
derer	PDS	die
schlechten	ADJA	schlecht
Zeit	NN	Zeit
!	$.	!
Beispielmäßig	ADJD	Beispielmäßig
war	VAFIN	sein
der	ART	die
Saul	NN	Saul
im	APPRART	in
Alten	ADJA	alt
Testament	NN	Testament
a	FM	a
schlechter	ADJA	schlecht
Sucher	NN	Sucher
gegen	APPR	gegen
meiner	PPOSAT	mein
,	$,	,
hat	VAFIN	haben
ein	ART	eine
Esel	NN	Esel
gsucht	VVPP	gsucht
und	KON	und
a	FM	a
Kron	NE	Kron
gfunden	VVPP	gfunden
,	$,	,
mir	PRF	ich
aber	ADV	aber
war	VAFIN	sein
kein	PIAT	keine
Kron	NN	Kron
so	ADV	so
lieb	ADJD	lieb
,	$,	,
als	KOKOM	als
daß	KOUS	dass
ich	PPER	ich
'	$(	'
s	NN	s
Gsuchte	NE	Gsuchte
a	FM	a
find	NE	find
,	$,	,
–	NN	–
Umarmt	VVFIN	umarmen
Grillhofer	NE	Grillhofer
.	$.	.
–	NN	–
mein	PPOSAT	mein
lieben	ADJA	lieb
Schwagern	NN	Schwager
!	$.	!
GRILLHOFER	NE	GRILLHOFER
.	$.	.
No	NE	<UNKNOWN>
,	$,	,
no	NE	no
,	$,	,
laß	ADJD	laß
's	PPER	es
nur	ADV	nur
gut	ADJD	gut
sein	VAINF	sein
,	$,	,
und	KON	und
wann	PWAV	wann
d	VVFIN	d
'	$(	'
meinst	VVFIN	meinen
,	$,	,
so	ADV	so
schick	ADJD	schick
halt	ADV	halt
nachm	ADJA	nachm
Bader	NN	Bader
!	$.	!
Wann	PWAV	wann
amal	ADJD	amal
was	PIS	was
sein	VAINF	sein
soll	VMFIN	sollen
,	$,	,
so	ADV	so
hab	VAIMP	haben
ich	PPER	ich
's	PPER	es
gern	ADV	gern
bald	ADV	bald
in	APPR	in
Richtigkeit	NN	Richtigkeit
.	$.	.
DUSTERER	NN	DUSTERER
sitzt	VVFIN	sitzen
wieder	ADV	wieder
auf	APPR	auf
seinem	PPOSAT	sein
früheren	ADJA	früh
Platz	NN	Platz
.	$.	.
Ich	PPER	ich
weiß	VVFIN	wissen
,	$,	,
ich	PPER	ich
weiß	VVFIN	wissen
,	$,	,
mer	ADJD	mer
kennt	VVFIN	kennen
dich	PPER	du
dafür	PAV	dafür
,	$,	,
du	PPER	du
haltst	VVFIN	haltst
auf	APPR	auf
die	ART	die
Ordnung	NN	Ordnung
:	$.	:
Ja	PTKANT	ja
,	$,	,
ja	ADV	ja
,	$,	,
und	KON	und
no	NE	no
war	VAFIN	sein
's	PPER	es
ja	ADV	ja
recht	ADJD	recht
!	$.	!
Hat	VAFIN	haben
das	ART	die
Gesangbuch	NN	Gesangbuch
aus	APPR	aus
der	ART	die
Rocktasche	NN	Rocktasche
gezogen	VVPP	ziehen
und	KON	und
vor	APPR	vor
sich	PRF	sich
aufgeschlagen	VVPP	aufschlagen
.	$.	.
Und	KON	und
daß	KOUS	dass
wir	PPER	wir
net	ADJD	net
draus	PAV	draus
kämman	VVFIN	kämman
,	$,	,
so	ADV	so
laß	ADJD	laß
uns	PRF	wir
unser	PPOSAT	unser
Bußlied	NN	Bußlied
singen	VVINF	singen
!	$.	!
Dusterer	NN	Dusterer
setzt	VVFIN	setzen
ein	PTKVZ	ein
,	$,	,
Grillhofer	NE	Grillhofer
singt	VVFIN	singen
mit	PTKVZ	mit
.	$.	.
Lied	NN	Lied
Erlös	NN	Erlös
uns	PRF	wir
von	APPR	von
des	ART	die
Lebens	NN	Leben
Pein	NN	Pein
,	$,	,
O	NN	O
Herr	NN	Herr
,	$,	,
in	APPR	in
deinen	PPOSAT	dein
Gnaden	NN	Gnade
,	$,	,
Und	KON	und
führ	VVIMP	führen
uns	PPER	wir
in	APPR	in
den	ART	die
Himmel	NN	Himmel
ein	PTKVZ	ein
,	$,	,
Das	PDS	die
kann	VMFIN	können
uns	PPER	wir
gar	ADV	gar
nicht	PTKNEG	nicht
schaden	VVINF	schaden
!	$.	!
Wie	KOKOM	wie
beide	PIS	beide
einsetzen	VVINF	einsetzen
,	$,	,
um	KOUI	um
die	ART	die
zwei	CARD	zwei
letzten	ADJA	letzt
Zeilen	NN	Zeile
zu	PTKZU	zu
wiederholen	VVINF	wiederholen
,	$,	,
fällt	VVFIN	fallen|fällen
rasch	ADJD	rasch
der	ART	die
Vorhang	NN	Vorhang
.	$.	.
Verwandlung	NN	Verwandlung
Freie	ADJA	frei
Gegend	NN	Gegend
.	$.	.
Im	APPRART	in
Hintergrund	NN	Hintergrund
ein	ART	eine
Teil	NN	Teil
des	ART	die
Grillhoferschen	NN	Grillhoferschen
Hauses	NN	Haus
,	$,	,
ein	ART	eine
Fenster	NN	Fenster
nach	APPR	nach
der	ART	die
Bühne	NN	Bühne
zu	PTKVZ	zu
steht	VVFIN	stehen
offen	ADJD	offen
,	$,	,
dessen	PRELAT	die
bunte	ADJA	bunt
,	$,	,
kurze	ADJA	kurz
Vorhänge	NN	Vorhang
verwehren	VVFIN	verwehren
den	ART	die
Einblick	NN	Einblick
in	APPR	in
die	ART	die
Stube	NN	Stube
.	$.	.
Ein	ART	eine
Zaun	NN	Zaun
mit	APPR	mit
Einlaß	NN	Einlass
in	APPR	in
der	ART	die
Mitte	NN	Mitte
schließt	VVFIN	schließen
den	ART	die
Hintergrund	NN	Hintergrund
ab	PTKVZ	ab
.	$.	.
Vorne	ADV	vorne
rechts	ADV	rechts
über	APPR	über
einen	ART	eine
niederen	ADJA	nieder
Graben	NN	Graben
führt	VVFIN	führen
ein	ART	eine
Steg	NN	Steg
.	$.	.
Links	ADV	links
im	APPRART	in
Vordergrunde	NN	Vordergrund
ein	ART	eine
Heuschober	NN	Heuschober
.	$.	.
Neunte	ADJA	neunt
Szene	NN	Szene
Liesel	NE	Liesel
kommt	VVFIN	kommen
über	APPR	über
den	ART	die
Steg	NN	Steg
,	$,	,
sie	PPER	sie
trägt	VVFIN	tragen
einen	ART	eine
Anzug	NN	Anzug
,	$,	,
der	PRELS	die
von	APPR	von
dem	ART	die
der	ART	die
andern	PIAT	andere
Dirnen	NN	Dirne
abweicht	VVFIN	abweichen
und	KON	und
zeigt	VVFIN	zeigen
,	$,	,
daß	KOUS	dass
sie	PPER	sie
aus	APPR	aus
einer	ART	eine
andern	PIAT	andere
Gegend	NN	Gegend
daheim	ADV	daheim
.	$.	.
Lied	NN	Lied
Mit	APPR	mit
üble	ADJA	übel
Vorsätz	NN	Vorsätz
geh	VVIMP	gehen
Fort	NN	Fort
ausm	NE	ausm
Haus	NN	Haus
,	$,	,
Glei	ADJD	Glei
schaut	VVFIN	schauen
die	ART	die
ganze	ADJA	ganz
Welt	NN	Welt
Anderschter	ADJD	Anderschter
aus	PTKVZ	aus
!	$.	!
Bin	VAFIN	sein
zeitlich	ADJD	zeitlich
fruh	NN	fruh
noch	ADV	noch
fort	ADV	fort
Im	APPRART	in
Morgendunst	NN	Morgendunst
,	$,	,
Kenn	VVIMP	kennen
alle	PIAT	alle
Hund	NN	Hund
im	APPRART	in
Ort	NN	Ort
,	$,	,
Freundlich	ADJA	freundlich
warn	VVIMP	warnen
s	NN	s
'	$(	'
sunst	NN	sunst
!	$.	!
Nenn	VVIMP	nennen
jeden	PIS	jede
bei	APPR	bei
sein	PPOSAT	sein
Nam	NE	Nam
,	$,	,
Kenn	VVIMP	kennen
jeden	PIAT	jede
gnau	ADJA	gnau
,	$,	,
Hitzt	ADJA	Hitzt
bellen	VVFIN	bellen
s	NN	s
'	$(	'
hinter	APPR	hinter
oam	NE	oam
:	$.	:
»	ADJA	»
Schau	NN	Schau
,	$,	,
schau	VVIMP	schauen
,	$,	,
schau	VVIMP	schauen
,	$,	,
schau	VVIMP	schauen
!	$.	!
Da	ADV	da
geht	VVFIN	gehen
d	ADJA	d
'	$(	'
Horlacher	ADJA	Horlacher
–	NN	–
Lies	NE	Lies
,	$,	,
Mit	APPR	mit
der	PRELS	die
's	PPER	es
net	ADJD	net
richtig	ADJD	richtig
is	NE	is
!	$.	!
Schau	VVIMP	schauen
,	$,	,
schau	VVIMP	schauen
,	$,	,
schau	VVIMP	schauen
,	$,	,
schau	VVIMP	schauen
!	$.	!
«	ADJA	«
Jodler	NN	Jodler
ad	FM	ad
libitum	VVINF	libitum
.	$.	.
D	NN	D
'	$(	'
Vögerln	NN	Vögerln
,	$,	,
die	PRELS	die
in	APPR	in
der	ART	die
Fruh	NN	Fruh
Singen	NE	Singen
so	ADV	so
lieb	ADJD	lieb
,	$,	,
Die	PDS	die
schrein	VVFIN	schrein
jetzt	ADV	jetzt
einm	NE	einm
zu	PTKVZ	zu
:	$.	:
»	ADJA	»
Dieb	NN	Dieb
,	$,	,
Dieb	NN	Dieb
,	$,	,
Dieb	NN	Dieb
,	$,	,
Dieb	NN	Dieb
!	$.	!
Ui	NE	Ui
,	$,	,
dö	ADJA	dö
Horlacher	ADJA	Horlacher
–	NN	–
Lies	NE	Lies
,	$,	,
Mit	APPR	mit
der	PRELS	die
's	PPER	es
net	ADJD	net
richtig	ADJD	richtig
is	NE	is
!	$.	!
Dieb	NN	Dieb
,	$,	,
Dieb	NN	Dieb
,	$,	,
Dieb	NN	Dieb
,	$,	,
Dieb	NN	Dieb
!	$.	!
«	ADJA	«
Jodler	NN	Jodler
.	$.	.
Mit	APPR	mit
einer	ART	eine
Gebärde	NN	Gebärde
,	$,	,
mit	APPR	mit
der	PRELS	die
man	PIS	man
Vögel	NN	Vogel
verscheucht	VVPP	verscheuchen
,	$,	,
in	APPR	in
die	ART	die
Hände	NN	Hand
klatschend	ADJD	klatschend
.	$.	.
Gscht	NE	Gscht
!	$.	!
Nixnutzigs	NE	Nixnutzigs
Gfliederwerk	NN	Gfliederwerk
,	$,	,
nit	ADJD	nit
wahr	ADJD	wahr
is	NE	is
's	PPER	es
,	$,	,
so	ADV	so
is	NE	is
die	ART	die
Horlacher	ADJA	Horlacher
–	NN	–
Lies	NE	Lies
net	ADJD	net
!	$.	!
Freilich	ADV	freilich
hot	NN	hot
die	ART	die
Mahm	NE	Mahm
gsagt	VVFIN	gsagt
:	$.	:
hingehst	VVFIN	hingehen
und	KON	und
einschmeichelst	VVFIN	einschmeichelst
dich	PPER	du
!	$.	!
Als	KOKOM	als
ob	ADV	ob
ich	PPER	ich
a	FM	a
Katz	NN	Katz
wär	ADJD	wär
!	$.	!
Aber	ADV	aber
kein	PIAT	keine
Red	XY	red
,	$,	,
dös	VVIMP	dösen
tu	VVFIN	tun
ich	PPER	ich
net	ADJD	net
.	$.	.
Aber	KON	aber
furt	VVFIN	furt
von	APPR	von
hoam	NE	hoam
bin	VAFIN	sein
i	NE	i
gern	ADV	gern
,	$,	,
u	VVFIN	u
mein	PPOSAT	mein
,	$,	,
wie	KOUS	wie
gern	ADV	gern
!	$.	!
Jahraus	ADV	jahraus
,	$,	,
jahrein	ADV	jahrein
kein	PIAT	keine
andern	PIAT	andere
Kirchturm	NN	Kirchturm
sehn	VVIMP	sehnen
als	KOKOM	als
den	ART	die
von	APPR	von
Ellersbrunn	NN	Ellersbrunn
,	$,	,
d	ADJD	d
'	$(	'
schön	ADJD	schön
Zeit	NN	Zeit
über	APPR	über
vor	APPR	vor
harter	ADJA	hart
Arbeit	NN	Arbeit
'	$(	'
s	NN	s
Kreuz	NN	Kreuz
kaum	ADV	kaum
gspürn	VVFIN	gspürn
und	KON	und
'	$(	'
n	ADJA	n
Winter	NN	Winter
über	APPR	über
beim	APPRART	bei
Spinnrade	NN	Spinnrade
sitzen	VVINF	sitzen
...	$.	...
oh	ITJ	oh
,	$,	,
du	PPER	du
mein	PPOSAT	mein
Gott	NN	Gott
,	$,	,
und	KON	und
auf	APPR	auf
einmal	ADV	einmal
frei	ADJD	frei
hnausrennen	NN	hnausrennen
dürfen	VMFIN	dürfen
in	APPR	in
die	ART	die
schön	ADJD	schön
grüne	ADJA	grün
,	$,	,
lichte	ADJA	licht
Gotteswelt	NN	Gotteswelt
hnein	NN	hnein
–	ADJA	–
haha	NN	haha
,	$,	,
bleibet	VVFIN	bleiben
a	FM	a
Narr	NN	Narr
hoam	NE	hoam
!	$.	!
–	ADJA	–
Jesses	NN	Jesses
und	KON	und
Joseph	NE	Joseph
!	$.	!
Frei	ADJD	frei
kugeln	VVFIN	kugeln
möcht	ADJA	möcht
i	NE	i
mich	PRF	ich
im	APPRART	in
Heu	NN	Heu
!	$.	!
Zehnte	ADJA	zehnt
Szene	NN	Szene
Vorige	NN	Vorige
.	$.	.
Wastl	NE	Wastl
.	$.	.
WASTL	NE	Wastl
schon	ADV	schon
etwas	ADV	etwas
früher	ADV	früher
sichtbar	ADJD	sichtbar
,	$,	,
ist	VAFIN	sein
bei	APPR	bei
den	ART	die
letzten	ADJA	letzt
Worten	NN	Wort
durch	APPR	durch
den	ART	die
Zaun	NN	Zaun
aufgetreten	VVPP	auftreten
,	$,	,
noch	ADV	noch
rückwärts	ADV	rückwärts
.	$.	.
Tu	VVFIN	tun
's	PPER	es
,	$,	,
Dirndel	VVIMP	Dirndel
,	$,	,
ich	PPER	ich
schau	VVIMP	schauen
dir	PRF	du
gern	ADV	gern
zu	PTKVZ	zu
!	$.	!
LIESEL	NN	LIESEL
halb	ADJD	halb
nach	APPR	nach
ihm	PPER	er
gewendet	VVPP	wenden
.	$.	.
Wußt	VVFIN	Wußt
ich	PPER	ich
,	$,	,
du	PPER	du
denkst	VVFIN	denken
was	PIAT	was
Unrechts	NN	Unrecht
,	$,	,
kriegest	VVFIN	kriegest
mir	PPER	ich
eine	PIS	eine
!	$.	!
WASTL	NE	Wastl
kommt	VVFIN	kommen
vor	PTKVZ	vor
.	$.	.
No	NE	<UNKNOWN>
wußt	VVFIN	wußt
i	NE	i
gern	ADV	gern
,	$,	,
was	PWS	was
d	VVFIN	d
'	$(	'
dir	PPER	du
denkst	VVFIN	denken
,	$,	,
daß	KOUS	dass
i	XY	i
mir	PPER	ich
denkt	VVFIN	denken
hätt	NE	hätt
,	$,	,
han	NE	Han
,	$,	,
Dirndl	NE	Dirndl
?	$.	?
Erkennt	VVFIN	erkennen
sie	PPER	sie
.	$.	.
Oh	ITJ	oh
,	$,	,
heilig	ADJD	heilig
Mutter	NN	Mutter
Anna	NE	Anna
,	$,	,
dö	NE	dö
is	NE	is
's	PPER	es
?	$.	?
!	$.	!
LIESEL	NE	Liesel
.	$.	.
Jegerl	NE	Jegerl
,	$,	,
der	ART	die
Wastl	NE	Wastl
!	$.	!
WASTL	NE	Wastl
.	$.	.
Ja	PTKANT	ja
,	$,	,
der	ART	die
Wastl	NE	Wastl
,	$,	,
und	KON	und
du	PPER	du
bist	VAFIN	sein
dö	NE	dö
Horlacher-	NE	Horlacher-
Lies	NE	Lies
,	$,	,
kunnst	VVFIN	kunnst
's	PPER	es
eh	ADV	eh
schon	ADV	schon
wissen	VVINF	wissen
.	$.	.
Hätt	VVFIN	Hätt
mir	PPER	ich
's	PPER	es
net	ADJD	net
denkt	VVFIN	denken
,	$,	,
ich	PPER	ich
komm	VVIMP	kommen
no	XY	no
zsamm	NN	zsamm
...	$.	...
Was	PWS	was
suchst	VVFIN	suchen
du	PPER	du
denn	ADV	denn
da	ADV	da
hrum	NN	hrum
?	$.	?
LIESEL	NE	Liesel
.	$.	.
'	$(	'
n	ADJA	n
Grillhofer	NE	Grillhofer
.	$.	.
WASTL	NE	Wastl
.	$.	.
'	$(	'
n	ADJA	n
Grillhofer	NE	Grillhofer
?	$.	?
LIESEL	NE	Liesel
.	$.	.
Ja	PTKANT	ja
,	$,	,
'	$(	'
n	VVFIN	n
Grillhofer	NE	Grillhofer
!	$.	!
WASTL	NE	Wastl
.	$.	.
So	ADV	so
,	$,	,
'	$(	'
n	VVFIN	n
Grillhofer	NE	Grillhofer
?	$.	?
–	ADJA	–
No	NN	<UNKNOWN>
,	$,	,
dem	PRELS	die
sein	PPOSAT	sein
Großknecht	NN	Großknecht
bin	VAFIN	sein
ich	PPER	ich
.	$.	.
Willst	VMFIN	wollen
leicht	ADJD	leicht
in	APPR	in
Dienst	NN	Dienst
bei	APPR	bei
ihm	PPER	er
?	$.	?
Da	ADV	da
hätt	VVFIN	hätt
ich	PPER	ich
a	FM	a
a	FM	a
Wartl	NE	Wartl
dreinzreden	VVFIN	dreinzreden
.	$.	.
Mir	PPER	ich
zwei	CARD	zwei
taugen	VVFIN	taugen
net	ADJD	net
unter	APPR	unter
ein	ART	eine
Dach	NN	Dach
,	$,	,
und	KON	und
wann	PWAV	wann
dich	PPER	du
gleich	ADJD	gleich
der	ART	die
Bauer	NE	Bauer
nahm	VVFIN	nehmen
,	$,	,
so	ADV	so
rennet	VVFIN	rennen
ich	PPER	ich
heunt	ADJA	heunt
no	NE	no
auf	PTKVZ	auf
und	KON	und
davon	PAV	davon
.	$.	.
LIESEL	NE	Liesel
.	$.	.
Zwegn	NN	Zwegn
meiner	PPOSAT	mein
brauchst	VVFIN	brauchen
kein	PIAT	keine
Schuh	NN	Schuh
z	VVFIN	z
